batch,handle,platform,name,niche,followers_approx,followers_observed,followers_source,profile_url,discovery_source,identity_check,identity_method,content_fit,content_fit_evidence,reach_floor,engagement_observed,activity_check,purchase_intent,exclusions_check,decision,notes,check_date,selector
14,@sivanstravels,tiktok,Sivan,City itineraries,29.5K,29500,TikTok profile observed 2026-09-17 (exact count in profile text),https://www.tiktok.com/@sivanstravels,batch14 worker discovery (2026-09-17),pass,"TikTok profile identifies 'Sivan'; bio says travel tips and itineraries; 717 videos, 5.2M likes, 53 countries; portfolio at sivanweitz.com; solo individual creator",pass,"Video 7588281592616094989: one-week Colombia itinerary (Cartagena 3 days; Santa Marta/Tayrona/Minca 2 days; Medellin 2 days); 6,436 likes, 38 comments. Also: Budapest 1-day (50.9K likes), Chicago 1-day (71.8K likes), Venice 1-day (22.2K likes), Florence 1-day (34.1K likes)",pass,"6,436 likes / 38 comments (Colombia); 50.9K likes (Budapest); 71.8K likes (Chicago); 5.2M total profile likes",unknown,unknown,pass,include,Mononym identity; no full legal name established and none claimed. Exact post date not established; activity unknown.,2026-09-17,batch14-worker
14,@divyadiscovers,tiktok,Divya,US travel guides,45.2K,45200,TikTok profile observed 2026-09-17 (exact count in profile text),https://www.tiktok.com/@divyadiscovers,batch14 worker discovery (2026-09-17),pass,"TikTok profile identifies 'Divya'; bio: travel + lifestyle, Washington DC; 319 videos, 5M likes; solo individual creator",pass,"Video 7556626430650617118: detailed Pikes Peak visitor guide (tickets/permits, driving details, summit, good-to-know); 14.2K likes, 163 comments (search-documented)",pass,14.2K likes / 163 comments (Pikes Peak guide); 5M total profile likes,unknown,present,pass,include,Mononym identity. KAYAK partnership noted on profile. Exact post date not established; activity unknown. Prices are source-stated.,2026-09-17,batch14-worker
14,@heyoleahpinay,tiktok,Leah Good Vibes,Philippines travel,202.7K,202700,TikTok profile observed 2026-09-17 (exact count in profile text),https://www.tiktok.com/@heyoleahpinay,batch14 worker discovery (2026-09-17),pass,"TikTok profile identifies 'Leah Good Vibes'; blog identifies her as a French YouTuber of Filipino/Algerian origin; 1,063 videos, 4.8M likes; solo individual creator",pass,"Video 7634813667724315926 opened 2026-09-17 (create_time 2026-05-01): Siargao day trip (palengke/market stop to island); 13,900 plays, 613 likes, 22 comments, 34 saves, 5 shares",pass,"613 likes / 22 comments / 34 saves / 13,900 plays on video page opened 2026-09-17; 4.8M total profile likes",pass,unknown,pass,include,Thinnest inclusion: structured day-trip format but single video; no separate dated itinerary guide. Kept as genuine but flagged.,2026-09-17,batch14-worker
14,@aprylwanders,tiktok,Apryl,UK travel / hidden gems,11.9K,11900,TikTok profile opened 2026-09-17 (exact count in profile text),https://www.tiktok.com/@aprylwanders,batch14 worker discovery (2026-09-17),pass,"TikTok profile identifies 'Apryl'; bio: 'Exploring the UK & beyond; Travel Guides, hidden gems, boutique hotels'; Feedspot UK travel lister: 'England beyond London, storybook places, hidden gems, weekend itineraries'; 471 videos; solo individual creator",pass,"TikTok video 7502510378639822102 (create_time 2025-05-09): 'Windsor in 48 Hours' structured guide — 10 enumerated stops (Windsor Castle, Changing of the Guard, Long Walk, Thames boat tour, Eton College, Gilbey's, Castle Hotel, Windsor Bridge walk, Valley Gardens, Great Park carriage ride); on/after 2024-09-17.",pass,205 likes / 16.8K plays / 199 saves / 59 shares / 7 comments (Windsor video); 335.2K total profile likes,pass,unknown,pass,include,"Named individual (Apryl). Bio shows content categories only (guides, hidden gems, boutique hotels); no personalized planning services or hosted group trips observed. Linktree bio link could not be fetched (browser failure 2026-09-17) — flagged for re-verification. Mononym identity.",2026-09-17,batch14-topup
14,@charlieonhistravels,tiktok,Charlie,UK road trips / offbeat Europe,26.5K,26500,TikTok profile opened 2026-09-17 (exact count in profile text),https://www.tiktok.com/@charlieonhistravels,batch14 top-up discovery (2026-09-17),pass,TikTok profile identifies 'Charlie On His Travels'; personal email charlieonhistravels@icloud.com; single-person voice across content; no couple/brand/agency signals,pass,Video 7625324292930129174 (TikTok create_time 2026-04-05) is a day-by-day 48-hour Vancouver itinerary; video 7613079975113035030 (create_time 2026-03-03) is a structured Northumberland 250 UK road-trip route guide with named stops,pass,"2.5M total likes across 1656 videos (profile 2026-09-17); Vancouver itinerary video: 17.6K plays, 666 saves, 119 shares",pass,unknown,pass,include,"Bio links Amex bonus points and a GetYourGuide discount (affiliate-style referral, not a consumer service); no personalized travel planning or hosted trips sold. Bio 'DINK with a passport stamp addiction' noted; account presents one named person.",2026-09-17,batch14-topup
15,@ordinarytraveler,instagram,Christy Woodrow,travel,63.7K,63.7K,https://keepface.com/ordinarytraveler,https://www.instagram.com/ordinarytraveler/,keepface influencer directory,pass,Keepface identifies Christy Woodrow and links @ordinarytraveler; creator about page at ordinarytraveler.com/about,pass,"Keepface exposes a travel post dated 2026-01-27 describing a Windstar French Polynesia package (seven-day cruise plus flights, pre/post-cruise hotels, transfers, three Moorea hotel nights)",pass,0.51% (Keepface),Keepface portfolio shows an Instagram post dated 2026-01-27 with travel content,brand partnership content observed (Windstar post),individual creator; no couple/brand/agency/operator exclusion triggered. Caution: older results describe the blog as Christy & Scott; current account evidence centers Christy.,include,Qualifying publication: 2026-01-27 Instagram post via Keepface (within 2024-09-17 to 2026-09-17 window). Extraction limited to package components named in the post.,2026-09-17,batch15-worker
15,@wanderlustchloe,instagram,Chloe Gunning,travel,26.8K,"26,537",https://socialveins.com/influencer/instagram/wanderlustchloe,https://www.instagram.com/wanderlustchloe/,socialveins influencer directory,pass,Own homepage identifies Chloe Gunning and says Instagram shows her live/current location,pass,"Own site hosts a structured 7-day Calabria itinerary at https://www.wanderlustchloe.com/calabria-itinerary-italy/ (Day 1: Lamezia Terme airport, Pizzo, Tropea, Capo Vaticano, Scilla; Day 2: toward Aspromonte National Park, Pentedattilo, White Gullies of Palizzi)",pass,"REPAIRED 2026-09-17 via authorized IG login (instagram-cli profile+posts): public account, 26,537 followers. Recent travel-post engagement with exact dates: 2026-09-14 (45 likes / 11 comments, Maldives hotel travel carousel), 2026-09-09 (141 likes / 31 comments), 2026-08-07 (130 likes / 5 comments), 2026-08-06 (49 likes / 2 comments), 2026-07-30 (48 likes / 7 comments). Replaces own work-with-me aggregate figures (600K+ YouTube views / 280K+ monthly page views).",Creator homepage crawled 2026-09-16 states Instagram shows where she is in the world; blog posts updated 1-2 days before 2026-09-17 show active publishing [login 2026-09-17 confirms current posting: 2026-09-14 and 2026-09-09 posts],not observed,individual creator; no couple/brand/agency/operator exclusion triggered,include,"Qualifying publication: 7-day Calabria itinerary, within window. Extraction covers day 1-2 detail observed from the creator's page; remainder at source URL.",2026-09-17,batch15-worker
15,@insidetravellab,instagram,Abigail King,travel,16.8K,16.8K,https://keepface.com/insidetravellab,https://www.instagram.com/insidetravellab/,keepface influencer directory,pass,"Identity sources describe Abigail King, doctor-turned-travel-writer, as the individual behind @insidetravellab",pass,Own site hosts a structured Morocco itinerary at https://www.insidethetravellab.com/morocco-itinerary/,pass,4.48% (Keepface),"Keepface shows a verified account with 16.8K followers, 4.48% engagement, and a portfolio of travel posts",not observed,individual creator; no couple/brand/agency/operator exclusion triggered,include,Qualifying publication: Morocco itinerary (within window). Reach note: Feedspot separately reports 21.8K; Keepface 16.8K used as observed. Extraction is partial: day-level stops not observed in public search results; full detail at source URL.,2026-09-17,batch15-worker
15,@araioflight,instagram,Raihaan,travel,68.6K,68.6K,"Keepface influencer profile for @araioflight (page crawled 2026-01-05): 68.6K Instagram audience, 2.12% engagement rate; profile links https://instagram.com/araioflight",https://www.instagram.com/araioflight/,influencer directory (keepface),pass,"Site author pages identify 'Raihaan (araioflight)'; posts sign off 'Your fellow explorer, Raihaan'; own site links Instagram @araioflight. Consistent one-person pseudonym (first name + handle).",pass,"Own site hosts a structured Portland-to-San Francisco road trip itinerary at https://www.araioflight.com/drive-portland-to-san-francisco-road-trip-best-stops/ published and modified 2025-06-17, authored by Raihaan.",pass,2.12% (Keepface),"Homepage shows travel posts dated 2026-07-30, 2026-06-15 and 2026-06-01; active in 2025-2026.",unknown,pass,include,"Reach figure is third-party (Keepface), not creator-stated; Instagram profile itself requires login and was not directly viewed. Site sells custom art commissions (paintings), not travel services. No consumer travel-planning services, coaching, or hosted group trips found.",2026-09-17,batch15-topup
15,@i_am_aileen,instagram,Aileen Adalid,travel,111.5K,111.5K,feedspot influencer directory (observed 2026-09-17),https://www.instagram.com/i_am_aileen/,feedspot influencer directory,pass,About page identifies Aileen Adalid as the single individual behind iamaileen.com; first-person voice; no team or staff language.,pass,"Own site hosts a structured Tokyo itinerary and DIY travel guide at https://iamaileen.com/tokyo-itinerary/ published 2022-10-17, dateModified 2025-06-22 (actual page meta): day/district structure covering Shibuya, Harajuku, Shinjuku, Asakusa, Akihabara, Sumida and more, with transit, hotel, restaurant and activity guidance.",pass,"Creator self-authored post (observed 2026-09-17): 1 million views on one YouTube travel video (iAmAileen.TV channel); https://steemit.com/introduceyourself/@iamaileencom/hey-i-am-aileen-i-ve-been-traveling-the-world-for-a-living-since-i-was-21-here-s-how [strict-ruling flag: specific video not named, founder's final call]","Heepsy reports recency 2.55 days and 3 posts/week, indicating active posting",unknown,pass,include,"No trip planning, coaching, or hosted group trips found; affiliate Klook code and B2B brand work only (allowed).",2026-09-17,batch15-topup
15,@haileyoutside,instagram,Hailey Terry,travel,309.9K,309.9K,https://influencers.feedspot.com/camping_instagram_influencers/,https://www.instagram.com/haileyoutside/,Feedspot Top 50 Camping Instagram Influencers 2026 (crawled 2026-09-17),pass,"Own about page (haileyoutside.com/about/): Hailey Terry, mom of two, hiking/backpacking/rock climbing with kids; Hachette author page confirms Hailey Terry, Instagram @haileyoutside, blog haileyoutside.com",pass,"Own structured day-by-day itinerary '7 Days Costa Rica Itinerary | Costa Rica with Kids' at haileyoutside.com/7-days-costa-rica-itinerary-costa-rica-with-kids/ (Day 0 2/20/2024 red-eye to San Jose; Days 1-3 La Fortuna/Arenal/volcano/hot springs/waterfall/zipline; Day 4 drive to Manuel Antonio; Days 5-6 Manuel Antonio/mangrove tour/Espadilla Beach); WP REST API explicit dates: published 2025-01-13, modified 2026-01-16 — in-window",pass,"Same-creator TikTok @haileyoutside re-verified live 2026-09-17: exact 550,000 followers, 15,900,000 likes, 1,266 videos (tiktok.com/@haileyoutside profile read)",pass - Feedspot tracks live profile with +3% 3-month follower growth; new blog posts through September 2026 (Acadia weekend guide),"pass - REI and Amazon affiliate links across homepage; sells fixed editorial products (50 Hikes with Kids book, Hiking With Babies guides)","pass - individual mom blogger/author, no hosted/group trips found on about page or site; not brand/agency/operator",select,Outdoor family niche; structured 7-day Costa Rica itinerary; affiliate + guidebook monetization,2026-09-17,batch15-fill
15,@travelingspud,instagram,Katie Williams,travel,49.7K,49.7K,https://influencers.feedspot.com/boise_instagram_influencers/,https://www.instagram.com/travelingspud/,Feedspot Boise Instagram Influencers list (crawled 2026-09-17),pass,"Podcast profile (iHeart Choose Your Happy Place, 2024-04-01): 'Katie is the creative force behind the Traveling Spud blog'; TikTok @travelingspud bio 'Boise, ID | first time mom, travel, lifestyle', katie@travelingspud.com, individual (first-person voice on own site)",pass,"Own structured day-by-day 10-day itinerary 'Southern Idaho Road Trip: Best Way to See Various Landscapes' at travelingspud.com/the-ultimate-southern-idaho-road-trip-itinerary/ (Day 1&2 Boise, Day 3 Bruneau Dunes, Day 4 Thousand Springs, Day 5 Twin Falls, Day 6 City of Rocks, Day 7 Craters of the Moon, Days 8-9 Sun Valley/Ketchum, Day 10 Stanley/Redfish Lake); explicit calendar date on creator's own site: post-sitemap.xml <lastmod>2026-08-04T02:33:13+00:00</lastmod> for that URL — post-2024-09-17",pass,"Same-creator TikTok @travelingspud: 11K followers, 401.1K likes, 993 videos, observed 2026-09-17",pass - Feedspot tracks live profile with +1% 3-month follower growth; own article actively solicits IG audience ('friends on Instagram'); own homepage updated 61 days pre-check,"pass - affiliate links (Airbnb stay links, AllTrails trail links, affiliate-redirect hotel recommendations) plus free Idaho road-trip itinerary guide lead magnet (fixed editorial product)","pass - 2026-09-17 recheck: no hosted/group trips and no personalized travel-planning/coaching/consulting offering on travelingspud.com or current socials. April 2023 Lemon8 about-me post once said 'currently planning a group trip' — no current offering ever materialized. Her travel course (Clubhouse bio, 'Ultimate Guide for Traveling the World' for female solo travelers) is a fixed digital editorial product, not personalized planning/coaching; her KW Marketing work is B2B demand-gen for tech companies. Individual blogger, not brand/agency/operator",select,Boise-based individual travel blogger; 10-day day-by-day Southern Idaho itinerary with explicit 2026-08-04 sitemap datestamp; affiliate monetization,2026-09-17,batch15-fill
